Customer Name,Customer Segment,Customer State,Discount,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,Unit Price,Zip Code
Michelle Moray,Corporate,Virginia,0.07,2012-08-27,7776,Medium,36,0.58,Furniture,Jumbo Drum,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Chairs & Chairmats,1769.81,South,1053,7223.59,2012-08-28,Delivery Truck,23.76,200.98,23970
Michael Granlund,Corporate,Mass,0.09,2012-08-27,28647,Critical,38,0.68,Furniture,Large Box,Laminate Occasional Tables,Tables,-1233.39,East,4015,5679.59,2012-08-28,Express Air,69,154.13,05544
Beth Fritzler,Small Business,Texas,0.02,2012-08-27,24193,Not Specified,24,0.4,Office Supplies,Small Box,Xerox 1971,Paper,-63.87,Central,3392,109.86,2012-08-28,Regular Air,5.17,4.28,79080
Beth Fritzler,Small Business,Texas,0.02,2012-08-27,24193,Not Specified,45,0.75,Furniture,Jumbo Box,O'Sullivan Living Dimensions 3-Shelf Bookcases,Bookcases,-163.63,Central,3393,9539.6,2012-08-29,Delivery Truck,55.96,200.98,79080
Thea Hudgings,Consumer,Illinois,0.1,2012-08-27,46241,Not Specified,34,0.63,Furniture,Medium Box,Deflect-o Glass Clear Studded Chair Mats,Office Furnishings,356.48,Central,6493,1932.58,2012-08-29,Regular Air,10.84,62.18,62444
Beth Fritzler,Small Business,Texas,0.04,2012-08-27,24193,Not Specified,19,0.85,Technology,Wrap Bag,Accessory4,Telephones and Communication,-175.175,Central,3394,1426.5125,2012-08-29,Regular Air,0.99,85.99,79080
Alejandro Grove,Corporate,California,0.04,2012-08-28,1952,High,24,0.76,Furniture,Jumbo Box,Hon 94000 Series Round Tables,Tables,-6.010000000,West,281,7287.55,2012-08-28,Delivery Truck,54.12,296.18,90835
Naresj Patel,Small Business,Utah,0.08,2012-08-28,26855,High,13,0.44,Furniture,Small Pack,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Office Furnishings,230.02,West,3761,396.04,2012-08-29,Regular Air,3.92,30.93,84001
Mike Kennedy,Corporate,Mass,0.01,2012-08-28,28480,Medium,17,0.56,Office Supplies,Wrap Bag,Newell 310,Pens & Art Supplies,-1.56,East,3988,30.62,2012-08-29,Regular Air,0.7,1.76,01001
Chuck Sachs,Consumer,Connecticut,0.1,2012-08-28,11585,Medium,17,0.79,Technology,Small Box,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Computer Peripherals,-99.55,East,1600,281.84,2012-08-29,Regular Air,4,17.98,06439
Chuck Sachs,Consumer,Connecticut,0.09,2012-08-28,11585,Medium,2,0.55,Technology,Small Box,SC7868i,Telephones and Communication,-605.374,East,1601,200.753,2012-08-29,Regular Air,8.99,125.99,06439
Daniel Byrd,Home Office,New York,0.03,2012-08-28,53573,Not Specified,6,0.46,Furniture,Wrap Bag,Coloredge Poster Frame,Office Furnishings,51.14,East,7507,93.73,2012-08-30,Regular Air,5.3,14.2,14925
Michael Stewart,Small Business,California,0.08,2012-08-29,57476,High,20,0.41,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,-550.43,West,8048,1351.43,2012-08-30,Delivery Truck,60,68.81,95503
Daniel Raglin,Corporate,Washington,0.1,2012-08-29,36807,Medium,14,0.38,Office Supplies,Small Box,Park Ridge™ Embossed Executive Business Envelopes,Envelopes,78.45,West,5176,211.88,2012-08-30,Regular Air,1.39,15.57,98390
John Dryer,Corporate,South Carolina,0.07,2012-08-29,9383,Not Specified,11,0.42,Furniture,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",Office Furnishings,18.53,South,1287,82.42,2012-08-31,Regular Air,4,7.59,29808
Michael Stewart,Small Business,California,0.04,2012-08-29,57476,High,17,0.59,Office Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,Pens & Art Supplies,-52.12,West,8049,357.91,2012-08-31,Regular Air,8.99,21.38,95503
Gene McClure,Home Office,Illinois,0.1,2012-08-30,9733,Not Specified,39,0.4,Office Supplies,Small Box,Xerox 1947,Paper,-90.26,Central,1333,223.64,2012-08-30,Regular Air,5.35,5.98,62924
Julie Prescott,Home Office,Wisconsin,0.01,2012-08-30,6498,Medium,38,0.77,Technology,Small Pack,"Imation Neon Mac Format Diskettes, 10/Pack",Computer Peripherals,-40.76,Central,901,336.85,2012-08-31,Express Air,2.83,8.12,53006
Sean Christensen,Home Office,Colorado,0.04,2012-08-30,39906,Medium,25,0.39,Office Supplies,Wrap Bag,Avoid Verbal Orders Carbonless Minifold Book,Paper,15.25,West,5640,82.21,2012-09-01,Regular Air,1.09,3.38,80746
Thomas Boland,Corporate,Colorado,0.01,2012-08-31,15170,Critical,19,0.58,Technology,Medium Box,1726 Digital Answering Machine,Telephones and Communication,-9.108,West,2127,356.4645,2012-08-31,Regular Air,4.81,20.99,81124
Ricardo Block,Corporate,Alabama,0.01,2012-08-31,23751,Medium,44,0.62,Furniture,Jumbo Box,"Bush Cubix Collection Bookcases, Fully Assembled",Bookcases,1049.03,South,3323,10364.36,2012-09-01,Delivery Truck,64.66,220.98,36350
Kimberly Carter,Small Business,Michigan,0.01,2012-08-31,31941,Medium,32,0.52,Office Supplies,Medium Box,Honeywell Quietcare HEPA Air Cleaner,Appliances,650.73,Central,4488,2564.45,2012-09-01,Express Air,13.99,78.65,49877
Eric Barreto,Small Business,Maryland,0.08,2012-08-31,9894,High,16,0.64,Furniture,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Chairs & Chairmats,103.83,South,1358,5403.75,2012-09-02,Delivery Truck,58.92,355.98,21230
Anna Chung,Home Office,Arizona,0.05,2012-08-31,53920,Critical,18,0.78,Office Supplies,Jumbo Drum,"Tennsco Lockers, Gray",Storage & Organization,-815.79,West,7543,433.31,2012-09-02,Delivery Truck,53.03,20.98,85001
Brendan Murry,Corporate,Maryland,0.05,2012-08-31,19299,Not Specified,10,0.36,Office Supplies,Small Box,Avery 49,Labels,8.1,South,2668,29.23,2012-09-02,Regular Air,0.5,2.88,21290
Marc Harrigan,Home Office,Mass,0.1,2012-08-31,43140,Critical,23,0.36,Office Supplies,Small Box,Xerox 1974,Paper,-49.53,East,6091,130.16,2012-09-02,Regular Air,5.14,5.98,02180
Kimberly Carter,Small Business,Michigan,0.07,2012-08-31,31941,Medium,7,0.36,Office Supplies,Small Box,Xerox 1993,Paper,-43.5,Central,4489,53.55,2012-09-02,Regular Air,9.68,6.48,49877
Beth Thompson,Corporate,Mass,0.06,2012-09-01,23429,Critical,28,0.39,Office Supplies,Small Box,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Binders and Binder Accessories,-82.823,East,3281,154.61,2012-09-01,Regular Air,5.63,5.34,02054
Noah Childs,Home Office,Delaware,0.1,2012-09-01,49216,High,11,0.39,Office Supplies,Small Box,GBC Standard Therm-A-Bind Covers,Binders and Binder Accessories,-45.816,East,6899,259.69,2012-09-01,Regular Air,12.98,24.92,19895
Noah Childs,Home Office,Delaware,0.01,2012-09-01,49216,High,28,0.56,Office Supplies,Wrap Bag,Newell 342,Pens & Art Supplies,-72.44,East,6898,96.71,2012-09-01,Regular Air,3.97,3.28,19895
Noah Childs,Home Office,Delaware,0.06,2012-09-01,49216,High,9,0.56,Technology,Jumbo Drum,Epson LQ-570e Dot Matrix Printer,Office Machines,-198.25,East,6900,2503.86,2012-09-01,Delivery Truck,28.06,270.97,19895
Sally Hughsby,Consumer,Maryland,0.07,2012-09-01,16676,High,39,0.56,Technology,Medium Box,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Telephones and Communication,-12.078,South,2314,936.802,2012-09-01,Regular Air,8.59,28.99,21230
Noah Childs,Home Office,Delaware,0,2012-09-01,49216,High,29,0.38,Office Supplies,Small Box,Staples Premium Bright 1-Part Blank Computer Paper,Paper,30.63,East,6901,374.67,2012-09-02,Express Air,6.35,12.28,19895
Beth Thompson,Corporate,Mass,0.07,2012-09-01,23429,Critical,19,0.56,Technology,Small Box,8860,Telephones and Communication,107.082,East,3282,1063.35,2012-09-03,Express Air,5.26,65.99,02054
Barry Weirich,Corporate,Maryland,0.01,2012-09-02,6116,Medium,7,0.68,Technology,Small Box,Belkin 105-Key Black Keyboard,Computer Peripherals,-72.23,South,852,150.77,2012-09-02,Regular Air,4,19.98,21230
Victoria Wilson,Home Office,Colorado,0.06,2012-09-02,38084,Not Specified,33,0.48,Furniture,Small Pack,Nu-Dell Executive Frame,Office Furnishings,65.63,West,5360,404.91,2012-09-04,Regular Air,4.98,12.64,81124
Rob Haberlin,Corporate,Michigan,0.06,2012-09-02,2530,Medium,9,0.39,Office Supplies,Small Box,Avery 479,Labels,4.58,Central,361,23.46,2012-09-04,Regular Air,0.5,2.61,49877
Barry Weirich,Corporate,Maryland,0.04,2012-09-02,6116,Medium,6,0.81,Office Supplies,Medium Box,High Speed Automatic Electric Letter Opener,"Scissors, Rulers and Trimmers",-1759.58,South,853,9620.82,2012-09-04,Regular Air,24.49,1637.53,21230
Victoria Wilson,Home Office,Colorado,0.02,2012-09-02,38084,Not Specified,11,0.4,Office Supplies,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Paper,18.41,West,5359,100.36,2012-09-04,Regular Air,2.15,9.11,81124
Charles Crestani,Consumer,Georgia,0.06,2012-09-02,11077,Low,30,0.72,Furniture,Jumbo Box,Rush Hierlooms Collection Rich Wood Bookcases,Bookcases,-229.68,South,1539,4620.05,2012-09-06,Delivery Truck,35.02,160.98,39859
Emily Phan,Consumer,Maryland,0.08,2012-09-03,29766,Medium,40,0.56,Technology,Small Box,TimeportP7382,Telephones and Communication,1623.699,South,4190,6636.664,2012-09-03,Regular Air,8.99,205.99,21290
Christopher Conant,Home Office,Wisconsin,0.09,2012-09-03,13825,High,30,0.37,Office Supplies,Small Box,Xerox 200,Paper,-88.6,Central,1933,186.79,2012-09-04,Regular Air,6.35,6.48,53001
Harold Ryan,Home Office,Connecticut,0.03,2012-09-03,26470,High,41,0.35,Office Supplies,Small Box,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,8822.2775,East,3710,18081.76,2012-09-04,Regular Air,19.99,420.98,06928
Emily Phan,Consumer,Maryland,0,2012-09-03,29766,Medium,13,0.39,Technology,Large Box,Polycom ViewStation™ ISDN Videoconferencing Unit,Office Machines,27220.69,South,4191,89061.05,2012-09-04,Regular Air,24.49,6783.02,21290
Tony Sayre,Home Office,New York,0.02,2012-09-03,7719,Low,37,0.59,Office Supplies,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",Storage & Organization,34.52,East,1047,522.62,2012-09-05,Regular Air,4.51,13.48,00501
Tonja Turnell,Consumer,New York,0.02,2012-09-03,35744,Not Specified,44,0.68,Technology,Small Box,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Computer Peripherals,401.85,East,5010,2587.53,2012-09-05,Regular Air,6.55,55.94,10040
David Philippe,Consumer,New York,0.05,2012-09-04,8257,Low,5,0.57,Technology,Jumbo Drum,Epson DFX5000+ Dot Matrix Printer,Office Machines,-2944.05,East,1127,7486.09,2012-09-04,Delivery Truck,29.7,1500.97,14210
Jack O'Briant,Small Business,New Jersey,0.08,2012-09-04,48900,Not Specified,42,0.81,Office Supplies,Small Box,Eldon® Gobal File Keepers,Storage & Organization,-99.26,East,6862,636.34,2012-09-05,Regular Air,4.53,15.14,08823
Dean Braden,Corporate,Texas,0.01,2012-09-04,55776,Not Specified,32,0.56,Technology,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,1096.64,Central,7795,4856.1,2012-09-05,Delivery Truck,17.85,145.45,77037
Kelly Williams,Corporate,Virginia,0.1,2012-09-04,39301,Medium,16,0.79,Technology,Small Box,Adesso Programmable 142-Key Keyboard,Computer Peripherals,-521.09,South,5550,2232.66,2012-09-05,Express Air,4,152.48,24658
Kelly Williams,Corporate,Virginia,0.08,2012-09-04,39301,Medium,4,0.58,Office Supplies,Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Scissors, Rulers and Trimmers",-29.49,South,5551,33.54,2012-09-06,Regular Air,8.37,6.84,24658
Lena Cacioppo,Home Office,Michigan,0,2012-09-04,7136,High,9,0.36,Office Supplies,Small Box,Avery 493,Labels,17.05,Central,990,47.28,2012-09-06,Regular Air,0.5,4.91,49642
Jack O'Briant,Small Business,New Jersey,0.03,2012-09-04,48900,Not Specified,27,0.38,Office Supplies,Small Box,Staples Premium Bright 1-Part Blank Computer Paper,Paper,15.61,East,6863,337.61,2012-09-06,Regular Air,6.35,12.28,08823
Pamela Stobb,Consumer,Nebraska,0.09,2012-09-04,13252,Not Specified,39,0.37,Technology,Small Box,Logitech Access Keyboard,Computer Peripherals,154.65,Central,1840,605.16,2012-09-06,Regular Air,4,15.98,69367
Lena Cacioppo,Home Office,Michigan,0.07,2012-09-04,7136,High,17,0.54,Technology,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",Computer Peripherals,88.72,Central,989,642.9,2012-09-06,Regular Air,1.99,39.48,49642
Pamela Stobb,Consumer,Nebraska,0.03,2012-09-04,13252,Not Specified,44,0.62,Furniture,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,1279.37,Central,1841,7312.86,2012-09-07,Delivery Truck,30,160.98,69367
David Philippe,Consumer,New York,0.02,2012-09-04,8257,Low,18,0.37,Office Supplies,Small Box,Xerox 1910,Paper,373.67,East,1128,881.32,2012-09-08,Regular Air,5.09,48.04,14210
David Philippe,Consumer,New York,0.03,2012-09-04,8257,Low,5,0.58,Office Supplies,Wrap Bag,Newell 320,Pens & Art Supplies,-6.2,East,1129,22.77,2012-09-11,Regular Air,1.6,4.28,14210
Paul Prost,Corporate,Florida,0.05,2012-09-05,34017,High,20,0.52,Office Supplies,Wrap Bag,*Staples* Highlighting Markers,Pens & Art Supplies,29.17,South,4788,103.39,2012-09-05,Express Air,0.71,4.84,32119
William Brown,Corporate,Georgia,0.06,2012-09-05,43650,Not Specified,3,0.5,Technology,Large Box,Canon PC1080F Personal Copier,Copiers and Fax,-2213.75,South,6160,1759.65,2012-09-06,Regular Air,24.49,599.99,39901
George Ashbrook,Consumer,Delaware,0.07,2012-09-05,57382,Medium,45,0.35,Office Supplies,Small Box,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Envelopes,20.14,East,8035,452.93,2012-09-07,Express Air,5.76,9.78,19934
George Ashbrook,Consumer,Delaware,0.09,2012-09-05,57382,Medium,25,0.35,Office Supplies,Small Box,Presstex Flexible Ring Binders,Binders and Binder Accessories,16.898,East,8034,106.04,2012-09-07,Regular Air,1.49,4.55,19934
Paul Prost,Corporate,Florida,0.01,2012-09-05,34017,High,28,0.57,Office Supplies,Small Box,Super Decoflex Portable Personal File,Storage & Organization,-48.97,South,4789,435.39,2012-09-07,Regular Air,7.69,14.98,32119
William Brown,Corporate,Georgia,0.05,2012-09-05,43650,Not Specified,7,0.6,Office Supplies,Small Pack,Staples SlimLine Pencil Sharpener,Pens & Art Supplies,-26.29,South,6161,88.59,2012-09-07,Regular Air,5.81,11.97,39901
Liz Price,Corporate,Arizona,0,2012-09-05,50338,Not Specified,36,0.39,Technology,Medium Box,Sharp EL500L Fraction Calculator,Office Machines,28.7,West,7057,551.44,2012-09-07,Regular Air,7.51,13.99,85233
Dionis Lloyd,Small Business,North Carolina,0.09,2012-09-06,58628,Medium,23,0.74,Furniture,Jumbo Box,Balt Split Level Computer Training Table,Tables,-546.2,South,8200,2527.792,2012-09-07,Delivery Truck,52.42,138.75,27010
Tamara Chand,Consumer,Delaware,0.02,2012-09-06,57415,Medium,6,0.59,Office Supplies,Small Box,Decoflex Hanging Personal Folder File,Storage & Organization,-16.37,East,8039,101.52,2012-09-07,Regular Air,5.41,15.42,19895
Nat Carroll,Home Office,Utah,0.1,2012-09-06,32451,Not Specified,42,0.39,Office Supplies,Small Box,Avery Premier Heavy-Duty Binder with Round Locking Rings,Binders and Binder Accessories,163.6335,West,4562,580.56,2012-09-07,Regular Air,2.99,14.28,84631
Troy Staebel,Small Business,North Carolina,0.05,2012-09-06,38721,Critical,15,0.4,Office Supplies,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Envelopes,363,South,5451,1386.69,2012-09-07,Regular Air,19.99,90.48,27006
Michael Oakman,Small Business,Ohio,0.08,2012-09-06,37794,Low,6,0.45,Furniture,Small Pack,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Office Furnishings,10.29,Central,5313,60.67,2012-09-08,Regular Air,7.29,9.48,45999
Troy Staebel,Small Business,North Carolina,0.1,2012-09-06,38721,Critical,17,0.37,Furniture,Small Pack,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Office Furnishings,-25,South,5452,107.56,2012-09-08,Regular Air,54.95,6.64,27006
Michael Oakman,Small Business,Ohio,0.03,2012-09-06,37794,Low,32,0.71,Office Supplies,Small Box,Fellowes Staxonsteel® Drawer Files,Storage & Organization,781.03,Central,5314,6195.87,2012-09-10,Regular Air,19.99,193.17,45999
Christopher Martinez,Small Business,Illinois,0.02,2012-09-07,10148,Low,27,0.66,Furniture,Jumbo Box,DMI Eclipse Executive Suite Bookcases,Bookcases,3309.55,Central,1400,14357.85,2012-09-07,Delivery Truck,41.44,500.98,62999
Michael Grace,Corporate,Florida,0.01,2012-09-07,51266,Not Specified,30,0.37,Office Supplies,Small Box,Computer Printout Paper with Letter-Trim Perforations,Paper,98.1,South,7182,617.51,2012-09-07,Regular Air,9.03,18.97,32119
Joe Kamberova,Small Business,Washington,0.01,2012-09-07,1892,Low,9,0.37,Office Supplies,Small Box,Xerox 207,Paper,-18.85,West,275,64.29,2012-09-07,Regular Air,5.4,6.48,98625
Michael Grace,Corporate,Florida,0.03,2012-09-07,51266,Not Specified,23,0.38,Office Supplies,Small Box,Xerox 1933,Paper,35.16,South,7183,278.83,2012-09-08,Regular Air,4.86,12.28,32119
Justin Knight,Corporate,Michigan,0.01,2012-09-07,38565,Critical,20,0.57,Furniture,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Office Furnishings,-11.69,Central,5430,234.09,2012-09-09,Express Air,5.16,10.64,49971
Michael Grace,Corporate,Florida,0.05,2012-09-07,51266,Not Specified,46,0.59,Office Supplies,Small Box,Hunt Boston® Vacuum Mount KS Pencil Sharpener,Pens & Art Supplies,230.03,South,7184,1605.22,2012-09-09,Express Air,7.73,34.99,32119
Dario Medina,Small Business,Arizona,0.07,2012-09-07,323,Critical,20,0.38,Office Supplies,Small Box,Staples Standard Envelopes,Envelopes,25.76,West,55,108.09,2012-09-09,Regular Air,1.39,5.68,85060
Dario Medina,Small Business,Arizona,0.06,2012-09-07,323,Critical,2,0.39,Office Supplies,Small Box,Xerox 1964,Paper,-31.24,West,54,55.34,2012-09-09,Regular Air,11.54,22.84,85060
Michael Grace,Corporate,Florida,0.04,2012-09-07,51266,Not Specified,11,0.38,Technology,Medium Box,Canon MP41DH Printing Calculator,Office Machines,221.38,South,7185,1610.29,2012-09-09,Regular Air,13.99,150.98,32119
Joe Kamberova,Small Business,Washington,0.05,2012-09-07,1892,Low,47,0.38,Office Supplies,Small Box,Ibico Presentation Index for Binding Systems,Binders and Binder Accessories,-152.5245,West,276,193.63,2012-09-11,Regular Air,5.26,3.98,98625
Muhammed Yedwab,Consumer,New York,0.07,2012-09-08,31174,Not Specified,20,0.42,Office Supplies,Medium Box,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Appliances,1944.38,East,4376,4520.6,2012-09-08,Regular Air,11.79,225.04,14709
Liz Pelletier,Home Office,Ohio,0.09,2012-09-08,51554,Medium,29,0.83,Office Supplies,Small Box,"Iris® 3-Drawer Stacking Bin, Black",Storage & Organization,-271.77,Central,7227,606.91,2012-09-09,Regular Air,11.52,20.89,44197
Liz Pelletier,Home Office,Ohio,0.05,2012-09-08,51554,Medium,7,0.41,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,-210.06,Central,7228,545.04,2012-09-10,Delivery Truck,60,68.81,44197
Lynn Smith,Corporate,Idaho,0.08,2012-09-08,3653,Critical,41,0.48,Office Supplies,Wrap Bag,Sanford Liquid Accent Highlighters,Pens & Art Supplies,64.79,West,540,271.11,2012-09-10,Regular Air,1.5,6.68,83465
Rick Huthwaite,Corporate,California,0.1,2012-09-08,46407,Not Specified,7,0.36,Office Supplies,Small Box,Wilson Jones Impact Binders,Binders and Binder Accessories,-29.003,West,6523,38.37,2012-09-10,Regular Air,5.74,5.18,95503
Muhammed Yedwab,Consumer,New York,0.03,2012-09-08,31174,Not Specified,29,0.35,Office Supplies,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,-7.59,East,4377,225.25,2012-09-11,Regular Air,4.71,7.84,14709
Christopher Schild,Corporate,Michigan,0.05,2012-09-09,32869,Medium,49,0.65,Furniture,Medium Box,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Office Furnishings,25.04,Central,4614,2470.84,2012-09-10,Regular Air,18.45,51.65,48001
Keith Dawkins,Home Office,Texas,0.08,2012-09-09,21633,Medium,29,0.47,Furniture,Small Pack,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Office Furnishings,69.63,Central,3000,547.82,2012-09-10,Regular Air,8.99,18.7,73301
Christopher Schild,Corporate,Michigan,0.01,2012-09-09,32869,Medium,2,0.48,Office Supplies,Wrap Bag,Sanford Liquid Accent Highlighters,Pens & Art Supplies,-7.51,Central,4613,15.26,2012-09-10,Regular Air,1.5,6.68,48001
Heather Jas,Corporate,Arizona,0.07,2012-09-09,53953,Not Specified,36,0.39,Office Supplies,Wrap Bag,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Paper,91.73,West,7544,307.65,2012-09-10,Regular Air,2.01,8.95,85233
Jennifer Ferguson,Home Office,North Carolina,0,2012-09-09,22562,Medium,3,0.59,Office Supplies,Small Box,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Storage & Organization,-28.09,South,3145,57.48,2012-09-10,Regular Air,8.34,16.06,28633
