Week Number,Quarter Highlighter,Sales (Selected Month),Sales % Difference from Previous,MTD More or Less,YTD Sales (Selected),MTD Sales % Difference,What to show,Days left EoQ,Customer Name,Customer Segment,Customer State,Discount,MTD Profit % Difference,YTD Sales % Difference,MTD Profit (Previous),MTD Profit (Selected),MTD Sales (Previous),레코드 수,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales (Previous Month),Sales,Ship Date,Ship Mode,Shipping Cost,Unit Price,MTD Sales (Selected),YTD Sales (Previous),Zip Code
6,Older,,,Less,,,Central,67,Rick Duston,Corporate,Texas,0.03,,,,,,1,2012-11-10,58337,Low,18,0.56,Office Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",Pens & Art Supplies,-5.08,Central,8156,,$106,2012-11-12,Regular Air,2.27,5.85,,,76246
7,Older,,,Less,,,South,67,Mitch Willingham,Corporate,North Carolina,0.02,,,,,,1,2012-11-11,1895,Medium,5,0.37,Office Supplies,Small Box,Xerox 216,Paper,-23.25,South,277,,$41,2012-11-13,Regular Air,7.91,6.48,,,27006
7,Older,,,Less,,,South,67,John Dryer,Corporate,South Carolina,0.01,,,,,,1,2012-11-11,50501,High,31,0.38,Technology,Medium Box,TI 36X Solar Scientific Calculator,Office Machines,227.59,South,7078,,$801,2012-11-13,Regular Air,6.3,23.99,,,29808
7,Older,,,Less,,,East,67,Claudia Miner,Small Business,Delaware,0,,,,,,1,2012-11-11,22342,Low,13,0.81,Technology,Small Pack,Accessory39,Telephones and Communication,-92.961,East,3110,,$242,2012-11-18,Regular Air,3.3,20.99,,,19936
7,Older,,,Less,,,East,67,Susan Vittorini,Home Office,New Jersey,0.05,,,,,,1,2012-11-12,50374,Not Specified,30,0.35,Office Supplies,Small Box,GBC VeloBinder Electric Binding Machine,Binders and Binder Accessories,1443.351,East,7060,,"$3,482",2012-11-13,Regular Air,9.07,120.98,,,07837
7,Older,,,Less,,,East,67,Susan Vittorini,Home Office,New Jersey,0.05,,,,,,1,2012-11-12,42981,Critical,4,0.38,Office Supplies,Small Box,GBC DocuBind TL300 Electric Binding System,Binders and Binder Accessories,232.441,East,6067,,"$3,511",2012-11-14,Regular Air,19.99,896.99,,,07837
7,Older,,,Less,,,Central,67,Julie Kriz,Corporate,Illinois,0.08,,,,,,1,2012-11-14,35461,Critical,11,0.39,Office Supplies,Small Box,Avery Non-Stick Binders,Binders and Binder Accessories,3.502,Central,4985,,$49,2012-11-14,Regular Air,1.49,4.49,,,62444
7,Older,,,Less,,,South,67,Robert Marley,Corporate,Maryland,0.05,,,,,,1,2012-11-14,42851,High,4,0.8,Office Supplies,Wrap Bag,Plymouth Boxed Rubber Bands by Plymouth,Rubber Bands,-2.97,South,6045,,$24,2012-11-15,Express Air,0.7,4.71,,,21022
7,Older,,,Less,,,Central,67,Julie Kriz,Corporate,Illinois,0.04,,,,,,1,2012-11-14,35461,Critical,30,0.83,Office Supplies,Wrap Bag,"*Staples* vLetter Openers, 2/Pack","Scissors, Rulers and Trimmers",-25.99,Central,4986,,$113,2012-11-15,Regular Air,1.32,3.68,,,62444
7,Older,,,Less,,,South,67,Nathan Mautz,Corporate,Alabama,0.09,,,,,,1,2012-11-14,52487,Critical,17,0.38,Office Supplies,Small Box,Staples #10 Colored Envelopes,Envelopes,15.74,South,7366,,$124,2012-11-15,Regular Air,2.5,7.78,,,35077
7,Older,,,Less,,,West,67,Raymond Fair,Small Business,California,0.03,,,,,,1,2012-11-14,5639,Medium,31,0.57,Office Supplies,Small Box,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Storage & Organization,-71.95,West,790,,$501,2012-11-15,Regular Air,8.78,15.31,,,93456
7,Older,,,Less,,,South,67,Robert Marley,Corporate,Maryland,0.04,,,,,,1,2012-11-14,42851,High,7,0.35,Technology,Small Pack,Accessory32,Telephones and Communication,-22.902,South,6044,,$344,2012-11-15,Express Air,1.25,55.99,,,21022
7,Older,,,Less,,,East,67,Steve Carroll,Consumer,Mass,0.03,,,,,,1,2012-11-14,21766,High,41,0.64,Furniture,Jumbo Drum,Hon Every-Day® Chair Series Swivel Task Chairs,Chairs & Chairmats,531.69,East,3027,,"$5,178",2012-11-16,Delivery Truck,30,120.98,,,01001
7,Older,,,Less,,,East,67,Steve Carroll,Consumer,Mass,0.01,,,,,,1,2012-11-14,21766,High,32,0.46,Furniture,Small Pack,Artistic Insta-Plaque,Office Furnishings,216.43,East,3028,,$535,2012-11-16,Regular Air,3.73,15.68,,,01001
7,Older,,,Less,,,West,67,James Galang,Consumer,Idaho,0.06,,,,,,1,2012-11-14,2050,Not Specified,16,0.38,Office Supplies,Small Box,Avery 482,Labels,5.27,West,295,,$44,2012-11-16,Regular Air,0.99,2.89,,,83552
7,Older,,,Less,,,West,67,James Galang,Consumer,Idaho,0.08,,,,,,1,2012-11-14,2050,Not Specified,25,0.39,Office Supplies,Small Box,Xerox 1964,Paper,-14.76,West,294,,$542,2012-11-16,Regular Air,11.54,22.84,,,83552
7,Older,,,Less,,,West,67,Craig Carroll,Corporate,Idaho,0.07,,,,,,1,2012-11-14,7398,Not Specified,34,0.8,Office Supplies,Large Box,Space Solutions Commercial Steel Shelving,Storage & Organization,-896.34,West,1011,,"$2,181",2012-11-16,Regular Air,35,64.65,,,83201
7,Older,,,Less,,,West,67,Craig Carroll,Corporate,Idaho,0.04,,,,,,1,2012-11-14,7398,Not Specified,6,0.52,Office Supplies,Wrap Bag,Dixon Ticonderoga Core-Lock Colored Pencils,Pens & Art Supplies,-4.37,West,1012,,$56,2012-11-17,Regular Air,2.25,9.11,,,83201
7,Older,,,Less,,,Central,67,Elpida Rittenbach,Consumer,Illinois,0.09,,,,,,1,2012-11-15,6179,Not Specified,50,0.39,Office Supplies,Small Box,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Envelopes,197.76,Central,860,,$478,2012-11-16,Regular Air,1.39,9.78,,,62541
7,Older,,,Less,,,West,67,Amy Cox,Small Business,Washington,0.03,,,,,,1,2012-11-15,48455,Critical,34,0.39,Office Supplies,Small Box,Xerox 1964,Paper,76.63,West,6804,,$818,2012-11-16,Regular Air,11.54,22.84,,,98625
7,Older,,,Less,,,West,67,Amy Cox,Small Business,Washington,0.05,,,,,,1,2012-11-15,48455,Critical,17,0.57,Office Supplies,Small Pack,Fiskars® Softgrip Scissors,"Scissors, Rulers and Trimmers",-3.18,West,6803,,$182,2012-11-16,Regular Air,3.37,10.98,,,98625
7,Older,,,Less,,,West,67,Amy Cox,Small Business,Washington,0.06,,,,,,1,2012-11-15,48455,Critical,2,0.36,Technology,Medium Box,Canon F603 Scientific Calculator,Office Machines,-33.67,West,6805,,$26,2012-11-16,Regular Air,6.24,9.99,,,98625
7,Older,,,Less,,,East,67,Charles Sheldon,Corporate,New Jersey,0.01,,,,,,1,2012-11-15,2150,Medium,21,0.76,Furniture,Jumbo Box,"Bevis Round Conference Table Top, X-Base",Tables,72.29,East,311,,"$3,906",2012-11-17,Delivery Truck,29.21,179.29,,,07837
7,Older,,,Less,,,Central,67,Elpida Rittenbach,Consumer,Illinois,0,,,,,,1,2012-11-15,6179,Not Specified,15,0.59,Technology,Small Box,5125,Telephones and Communication,234.612,Central,861,,"$2,691",2012-11-17,Regular Air,8.08,200.99,,,62541
7,Older,,,Less,,,West,67,Bruce Stewart,Corporate,New Mexico,0.01,,,,,,1,2012-11-16,11748,Not Specified,23,0.69,Furniture,Jumbo Box,Bevis Rectangular Conference Tables,Tables,-168.14,West,1625,,"$3,503",2012-11-16,Delivery Truck,46.2,145.98,,,87001
7,Older,,,Less,,,South,67,Grace Kelly,Consumer,Virginia,0.09,,,,,,1,2012-11-16,44294,Low,13,0.61,Office Supplies,Jumbo Drum,"Tennsco Lockers, Sand",Storage & Organization,-445.77,South,6257,,$306,2012-11-16,Delivery Truck,45,20.98,,,23664
7,Older,,,Less,,,Central,67,Jonathan Doherty,Corporate,Ohio,0.09,,,,,,1,2012-11-16,69,Not Specified,42,0.44,Furniture,Small Pack,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Office Furnishings,511.69,Central,12,,"$1,186",2012-11-18,Regular Air,3.92,30.93,,,43567
7,Older,,,Less,,,Central,67,Jonathan Doherty,Corporate,Ohio,0.03,,,,,,1,2012-11-16,69,Not Specified,28,0.6,Office Supplies,Wrap Bag,Newell 308,Pens & Art Supplies,0.35,Central,13,,$52,2012-11-18,Express Air,0.7,1.68,,,43567
7,Older,,,Less,,,South,67,Giulietta Dortch,Consumer,Georgia,0.09,,,,,,1,2012-11-16,8161,High,45,0.39,Office Supplies,Small Box,Avery 494,Labels,39.19,South,1111,,$113,2012-11-18,Regular Air,0.5,2.61,,,39901
7,Older,,,Less,,,South,67,Grace Kelly,Consumer,Virginia,0.04,,,,,,1,2012-11-16,44294,Low,8,0.59,Technology,Small Box,SC-3160,Telephones and Communication,-206.151,South,6258,,$447,2012-11-18,Regular Air,8.99,65.99,,,23664
7,Older,,,Less,,,South,67,Gary Zandusky,Home Office,Virginia,0.03,,,,,,1,2012-11-16,5283,Medium,23,0.58,Technology,Small Box,Timeport L7089,Telephones and Communication,417.465,South,733,,"$2,509",2012-11-18,Regular Air,7.69,125.99,,,24157
7,Older,,,Less,,,Central,67,Meg Tillman,Small Business,Ohio,0.08,,,,,,1,2012-11-16,7905,Low,46,0.61,Furniture,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",Tables,183.9,Central,1072,,"$11,058",2012-11-20,Delivery Truck,66.67,259.71,,,43107
7,Older,,,Less,,,West,67,Alejandro Savely,Corporate,Washington,0.05,,,,,,1,2012-11-16,47457,Low,50,0.66,Office Supplies,Small Box,Fellowes Super Stor/Drawer® Files,Storage & Organization,1577.02,West,6663,,"$8,231",2012-11-21,Regular Air,19.99,161.55,,,98001
7,Older,,,Less,,,South,67,Grace Kelly,Consumer,Virginia,0.09,,,,,,1,2012-11-16,44294,Low,15,0.36,Office Supplies,Small Box,Xerox 1993,Paper,-85.29,South,6259,,$108,2012-11-23,Express Air,9.68,6.48,,,23664
7,Older,,,Less,,,West,67,Cindy Stewart,Corporate,Arizona,0.06,,,,,,1,2012-11-17,52002,High,11,0.77,Furniture,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,-566.5,West,7291,,"$2,490",2012-11-18,Delivery Truck,69.64,218.75,,,85321
7,Older,,,Less,,,Central,67,Mitch Webber,Corporate,Nebraska,0.05,,,,,,1,2012-11-17,24647,Not Specified,34,0.37,Office Supplies,Small Box,Xerox 23,Paper,-28.2,Central,3462,,$241,2012-11-18,Express Air,5.14,6.48,,,68001
7,Older,,,Less,,,South,67,Clytie Kelty,Small Business,South Carolina,0.09,,,,,,1,2012-11-17,47009,Critical,32,0.45,Technology,Small Box,US Robotics 56K V.92 Internal PCI Faxmodem,Computer Peripherals,-22.33,South,6605,,"$1,587",2012-11-19,Express Air,19.99,49.99,,,29001
7,Older,,,Less,,,Central,67,Mitch Webber,Corporate,Nebraska,0,,,,,,1,2012-11-17,24647,Not Specified,3,0.36,Technology,Medium Box,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Office Machines,-2091.95,Central,3463,,"$3,030",2012-11-19,Regular Air,13.99,999.99,,,68001
7,Older,,,Less,,,East,67,Tom Boeckenhauer,Corporate,Connecticut,0.06,,,,,,1,2012-11-17,8614,Low,13,0.58,Technology,Small Box,8890,Telephones and Communication,-16.335,East,1179,,"$1,289",2012-11-19,Regular Air,5.92,115.99,,,06439
8,Older,,,Less,,,South,67,Sally Hughsby,Consumer,Maryland,0.09,,,,,,1,2012-11-18,21958,High,14,0.57,Office Supplies,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,Appliances,1092.94,South,3065,,"$4,998",2012-11-19,Regular Air,19.99,363.25,,,21230
8,Older,,,Less,,,South,67,Christy Brittain,Consumer,Georgia,0.02,,,,,,1,2012-11-19,55392,Critical,20,0.4,Office Supplies,Wrap Bag,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Pens & Art Supplies,40.2,South,7733,,$129,2012-11-20,Regular Air,1.22,6.47,,,30002
8,Older,,,Less,,,South,67,Christy Brittain,Consumer,Georgia,0.07,,,,,,1,2012-11-19,55392,Critical,39,0.54,Office Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,Pens & Art Supplies,3.21,South,7734,,$105,2012-11-21,Regular Air,0.93,2.84,,,30002
8,Older,,,Less,,,Central,67,Rob Haberlin,Corporate,Michigan,0.07,,,,,,1,2012-11-20,6434,High,13,0.39,Office Supplies,Wrap Bag,Wirebound Voice Message Log Book,Paper,14.49,Central,895,,$60,2012-11-20,Regular Air,0.88,4.76,,,49877
8,Older,,,Less,,,South,67,George Zrebassa,Home Office,Georgia,0.06,,,,,,1,2012-11-20,46499,Critical,1,0.59,Office Supplies,Small Box,Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Appliances,-26.54,South,6534,,$47,2012-11-21,Regular Air,3.5,44.01,,,39859
8,Older,,,Less,,,South,67,George Zrebassa,Home Office,Georgia,0.1,,,,,,1,2012-11-20,46499,Critical,10,0.81,Office Supplies,Wrap Bag,Bagged Rubber Bands,Rubber Bands,-6.78,South,6535,,$13,2012-11-21,Regular Air,0.7,1.26,,,39859
8,Older,,,Less,,,East,67,Chuck Sachs,Consumer,Connecticut,0.04,,,,,,1,2012-11-20,39780,Low,48,0.68,Furniture,Wrap Bag,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Office Furnishings,569.08,East,5613,,"$2,208",2012-11-22,Regular Air,4.8,45.98,,,06439
8,Older,,,Less,,,South,67,George Zrebassa,Home Office,Georgia,0.07,,,,,,1,2012-11-20,46499,Critical,22,0.6,Office Supplies,Small Box,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Appliances,-115.21,South,6536,,$90,2012-11-22,Regular Air,6.89,4.06,,,39859
8,Older,,,Less,,,East,67,Grant Carroll,Small Business,Mass,0,,,,,,1,2012-11-20,19010,Low,18,0.35,Office Supplies,Small Box,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Binders and Binder Accessories,10951.3065,East,2624,,"$23,793",2012-11-22,Regular Air,19.99,1270.99,,,02139
8,Older,,,Less,,,West,67,Jim Epp,Small Business,Idaho,0.08,,,,,,1,2012-11-20,50432,Low,45,0.37,Office Supplies,Small Box,Xerox 194,Paper,816.72,West,7066,,"$2,495",2012-11-22,Regular Air,14.3,55.48,,,83465
8,Older,,,Less,,,West,67,Jim Epp,Small Business,Idaho,0.02,,,,,,1,2012-11-20,50432,Low,7,0.6,Furniture,Jumbo Drum,Global Commerce™ Series High-Back Swivel/Tilt Chairs,Chairs & Chairmats,-92.370000000,West,7067,,"$2,161",2012-11-25,Delivery Truck,69.55,284.98,,,83465
8,Older,,,Less,,,East,67,Chuck Sachs,Consumer,Connecticut,0.02,,,,,,1,2012-11-20,39780,Low,33,0.37,Office Supplies,Small Box,Xerox 1937,Paper,809.97,East,5614,,"$1,684",2012-11-27,Regular Air,5.79,48.04,,,06439
8,Older,,,Less,,,South,67,Pauline Webber,Consumer,South Carolina,0.02,,,,,,1,2012-11-21,54342,Low,2,0.52,Office Supplies,Wrap Bag,*Staples* Highlighting Markers,Pens & Art Supplies,-5.65,South,7594,,$10,2012-11-21,Regular Air,0.71,4.84,,,29001
8,Older,,,Less,,,South,67,Pauline Webber,Consumer,South Carolina,0.05,,,,,,1,2012-11-21,54342,Low,35,0.46,Technology,Small Box,Gyration Ultra Cordless Optical Suite,Computer Peripherals,1057.62,South,7595,,"$3,439",2012-11-21,Express Air,7.18,100.97,,,29001
8,Older,,,Less,,,Central,67,Ben Wallace,Home Office,Ohio,0,,,,,,1,2012-11-22,17446,Critical,15,0.59,Office Supplies,Small Pack,Acme® Elite Stainless Steel Scissors,"Scissors, Rulers and Trimmers",8.75,Central,2408,,$139,2012-11-24,Express Air,2.64,8.34,,,45999
8,Older,,,Less,,,Central,67,Tom Prescott,Small Business,Texas,0,,,,,,1,2012-11-23,36230,High,7,0.68,Technology,Small Pack,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Computer Peripherals,-31.38,Central,5084,,$57,2012-11-23,Regular Air,3.52,7.28,,,77474
8,Older,,,Less,,,East,67,Nat Gilpin,Consumer,Connecticut,0.05,,,,,,1,2012-11-23,24869,Not Specified,14,0.36,Office Supplies,Small Box,GBC Standard Plastic Binding Systems Combs,Binders and Binder Accessories,-9.177,East,3490,,$133,2012-11-24,Regular Air,5.6,8.85,,,06928
8,Older,,,Less,,,South,67,Steve Nguyen,Small Business,Maryland,0.01,,,,,,1,2012-11-24,53476,Not Specified,42,0.71,Office Supplies,Small Box,Fellowes Staxonsteel® Drawer Files,Storage & Organization,1141.07,South,7489,,"$8,127",2012-11-24,Express Air,19.99,193.17,,,21230
8,Older,,,Less,,,South,67,Steve Nguyen,Small Business,Maryland,0.04,,,,,,1,2012-11-24,53476,Not Specified,14,0.38,Office Supplies,Small Box,Xerox 1932,Paper,150.72,South,7490,,$481,2012-11-24,Regular Air,5.09,35.44,,,21230
8,Older,,,Less,,,West,67,Eva Jacobs,Home Office,Washington,0.05,,,,,,1,2012-11-24,46627,Critical,3,0.4,Office Supplies,Small Box,Xerox 1928,Paper,-14.22,West,6560,,$21,2012-11-25,Regular Air,6.26,5.28,,,98103
8,Older,,,Less,,,South,67,Steve Nguyen,Small Business,Maryland,0.01,,,,,,1,2012-11-24,53476,Not Specified,47,0.56,Office Supplies,Wrap Bag,Newell 310,Pens & Art Supplies,3.13,South,7491,,$86,2012-11-25,Regular Air,0.7,1.76,,,21230
8,Older,,,Less,,,West,67,Rick Wilson,Corporate,New Mexico,0.01,,,,,,1,2012-11-24,26466,Critical,29,0.38,Technology,Wrap Bag,Accessory41,Telephones and Communication,287.991,West,3707,,$910,2012-11-25,Regular Air,5.99,35.99,,,88044
8,Older,,,Less,,,West,67,Pete Takahito,Corporate,Idaho,0.01,,,,,,1,2012-11-24,5155,High,14,0.7,Technology,Small Box,Microsoft Natural Keyboard Elite,Computer Peripherals,-38.51,West,720,,$569,2012-11-25,Regular Air,4,39.98,,,83877
8,Older,,,Less,,,West,67,Eva Jacobs,Home Office,Washington,0.03,,,,,,1,2012-11-24,46627,Critical,24,0.56,Technology,Small Box,8860,Telephones and Communication,261.522,West,6559,,"$1,389",2012-11-25,Regular Air,5.26,65.99,,,98103
8,Older,,,Less,,,South,67,Giulietta Dortch,Small Business,Georgia,0.02,,,,,,1,2012-11-24,59681,Critical,23,0.38,Office Supplies,Small Box,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,-11.9485,South,8348,,$224,2012-11-26,Express Air,6.19,8.6,,,39901
8,Older,,,Less,,,South,67,Harold Pawlan,Small Business,Virginia,0,,,,,,1,2012-11-24,40707,High,26,0.56,Technology,Small Box,5180,Telephones and Communication,211.086,South,5735,,"$1,495",2012-11-26,Regular Air,8.99,65.99,,,23018
8,Older,,,Less,,,South,67,Steve Nguyen,Small Business,Maryland,0.08,,,,,,1,2012-11-24,53476,Not Specified,24,0.52,Office Supplies,Wrap Bag,4009® Highlighters by Sanford,Pens & Art Supplies,19.42,South,7492,,$94,2012-11-27,Regular Air,0.7,3.98,,,21230
9,Older,,,Less,,,South,67,Harold Pawlan,Small Business,Virginia,0.04,,,,,,1,2012-11-25,56582,Low,36,0.69,Furniture,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",Bookcases,-904.73,South,7915,,"$4,581",2012-11-25,Delivery Truck,54.74,130.98,,,23018
9,Older,,,Less,,,East,67,Brad Thomas,Home Office,Connecticut,0.05,,,,,,1,2012-11-25,47872,Critical,50,0.37,Furniture,Small Pack,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Office Furnishings,-38.04,East,6719,,$346,2012-11-26,Regular Air,4.95,6.64,,,06074
9,Older,,,Less,,,Central,67,Denise Monton,Home Office,Ohio,0.02,,,,,,1,2012-11-25,48096,High,3,0.37,Office Supplies,Small Box,Xerox 213,Paper,-9.5,Central,6752,,$34,2012-11-26,Express Air,7.86,6.48,,,43001
9,Older,,,Less,,,South,67,Harold Pawlan,Small Business,Virginia,0.07,,,,,,1,2012-11-25,56582,Low,47,0.65,Furniture,Jumbo Box,Hon iLevel™ Computer Training Table,Tables,-1643.74,South,7916,,"$1,147",2012-11-27,Delivery Truck,45.51,31.76,,,23018
9,Older,,,Less,,,South,67,Julia Barnett,Corporate,Florida,0,,,,,,1,2012-11-25,8999,High,28,0.37,Office Supplies,Small Box,Xerox 194,Paper,590.35,South,1237,,"$1,676",2012-11-27,Regular Air,14.3,55.48,,,32119
9,Older,,,Less,,,Central,67,Denise Monton,Home Office,Ohio,0.03,,,,,,1,2012-11-25,48096,High,22,0.38,Office Supplies,Small Box,"Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13",Envelopes,27.62,Central,6753,,$383,2012-11-27,Regular Air,8.13,17.07,,,43001
9,Older,,,Less,,,East,67,Brad Thomas,Home Office,Connecticut,0.09,,,,,,1,2012-11-25,47872,Critical,38,0.46,Office Supplies,Medium Box,Bionaire Personal Warm Mist Humidifier/Vaporizer,Appliances,649.05,East,6720,,"$1,756",2012-11-27,Regular Air,5.1,46.89,,,06074
9,Older,,,Less,,,South,67,Adam Shillingsburg,Corporate,South Carolina,0.06,,,,,,1,2012-11-25,29988,High,12,0.38,Technology,Jumbo Drum,Canon PC940 Copier,Copiers and Fax,287.5,South,4221,,"$5,177",2012-11-27,Delivery Truck,49,449.99,,,29001
9,Older,,,Less,,,South,67,Sam Zeldin,Small Business,Maryland,0.09,,,,,,1,2012-11-25,42308,Medium,16,0.42,Furniture,Small Box,"Eldon Imàge® Series Desk Accessories, Clear",Office Furnishings,-56.56,South,5962,,$80,2012-11-28,Regular Air,7.1,4.86,,,21290
9,Older,,,Less,,,South,67,Harold Pawlan,Small Business,Virginia,0.04,,,,,,1,2012-11-25,56582,Low,25,0.79,Furniture,Large Box,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Office Furnishings,490.99,South,7917,,"$2,613",2012-11-29,Regular Air,10.12,105.29,,,23018
9,Older,,,Less,,,East,67,Theone Pippenger,Corporate,Mass,0.07,,,,,,1,2012-11-25,25347,Low,28,0.38,Office Supplies,Small Box,Xerox 1906,Paper,309.31,East,3554,,$967,2012-12-02,Regular Air,7.5,35.44,,,05544
9,Older,,,Less,,,South,67,Rick Hansen,Corporate,Georgia,0.07,,,,,,1,2012-11-26,58339,High,9,0.56,Office Supplies,Small Box,Kensington 7 Outlet MasterPiece Power Center,Appliances,346.98,South,8157,,"$1,609",2012-11-26,Regular Air,0.99,177.98,,,39859
9,Older,,,Less,,,South,67,Rick Hansen,Corporate,Georgia,0.01,,,,,,1,2012-11-26,58339,High,11,0.36,Office Supplies,Small Box,Economy Binders,Binders and Binder Accessories,7.5225,South,8158,,$38,2012-11-27,Express Air,1.49,2.08,,,39859
9,Older,,,Less,,,Central,67,Maribeth Dona,Home Office,Illinois,0.08,,,,,,1,2012-11-26,37348,High,33,0.58,Office Supplies,Small Box,Advantus Rolling Storage Box,Storage & Organization,25.44,Central,5249,,$552,2012-11-29,Regular Air,4.96,17.15,,,60001
9,Older,,,Less,,,West,67,Edward Becker,Corporate,Utah,0.03,,,,,,1,2012-11-26,39430,Low,29,0.79,Technology,Small Box,Logitech Internet Navigator Keyboard,Computer Peripherals,-144.2,West,5568,,$878,2012-11-30,Regular Air,6.5,30.98,,,84014
9,Older,,,Less,,,Central,67,Henry MacAllister,Small Business,Texas,0,,,,,,1,2012-11-26,355,Low,16,0.85,Technology,Wrap Bag,Accessory4,Telephones and Communication,-172.546,Central,61,,"$1,240",2012-12-01,Regular Air,0.99,85.99,,,77037
9,Older,,,Less,,,South,67,Dianna Arnett,Home Office,Georgia,0.02,,,,,,1,2012-11-27,28001,Critical,41,0.59,Furniture,Large Box,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Office Furnishings,2593.14,South,3926,,"$8,958",2012-11-27,Regular Air,21.21,209.84,,,39859
9,Older,,,Less,,,South,67,Susan Pistek,Home Office,Virginia,0.08,,,,,,1,2012-11-27,53350,Not Specified,24,0.38,Office Supplies,Small Box,GBC ProClick™ 150 Presentation Binding System,Binders and Binder Accessories,2595.1775,South,7473,,"$7,047",2012-11-27,Regular Air,19.99,315.98,,,23664
9,Older,,,Less,,,South,67,Dianna Arnett,Home Office,Georgia,0.01,,,,,,1,2012-11-27,28001,Critical,21,0.59,Furniture,Large Box,Electrix Halogen Magnifier Lamp,Office Furnishings,1162.76,South,3927,,"$4,201",2012-11-29,Regular Air,11.54,194.3,,,39859
9,Older,,,Less,,,South,67,Sean O'Donnell,Corporate,Maryland,0.01,,,,,,1,2012-11-27,837,Not Specified,11,0.49,Office Supplies,Wrap Bag,Avery Hi-Liter® Smear-Safe Highlighters,Pens & Art Supplies,13.41,South,133,,$66,2012-11-29,Regular Air,0.83,5.84,,,21794
9,Older,,,Less,,,East,67,Chuck Sachs,Consumer,Connecticut,0.02,,,,,,1,2012-11-28,28161,Not Specified,10,0.56,Furniture,Jumbo Box,"Hon Metal Bookcases, Putty",Bookcases,-222.77,East,3949,,$784,2012-11-29,Delivery Truck,46.74,70.98,,,06439
9,Older,,,Less,,,South,67,Adam Shillingsburg,Corporate,South Carolina,0.04,,,,,,1,2012-11-28,40006,Not Specified,48,0.58,Office Supplies,Wrap Bag,Newell 338,Pens & Art Supplies,20.26,South,5654,,$142,2012-11-29,Regular Air,0.7,2.94,,,29001
